50.66096878051758,80.33585739135742,58.64873123168945,103.25709533691406,462.8326416015625,1892.3764038085938,143.68185424804688,326.1851043701172,134.29135131835938,198.38206481933594,377.3235168457031,6741.218505859375,236,water,0
48.189701080322266,75.61022186279297,53.59280776977539,91.91016387939453,449.6870880126953,1764.8992919921875,174.1229248046875,347.4911193847656,196.96066284179688,298.1272277832031,1040.5148315429688,6895.515869140625,236,water,0
51.896602630615234,74.56007385253906,53.087215423583984,90.77547454833984,461.1894226074219,1684.3102416992188,102.28199768066406,320.09765625,149.70999145507812,311.4266052246094,289.70123291015625,7106.960205078125,236,water,0
54.36787033081055,76.66036224365234,54.6039924621582,96.44893646240234,482.5509338378906,1770.76025390625,79.14678192138672,260.7451629638672,108.4278335571289,228.3056182861328,251.36647033691406,6130.45849609375,236,water,0
50.66096878051758,75.61022186279297,54.0984001159668,97.58363342285156,471.59632873535156,1893.8416137695312,94.97613525390625,282.5584716796875,112.4068374633789,223.318359375,318.178466796875,6441.196044921875,236,water,0
51.896602630615234,76.66036224365234,56.62636184692383,94.17955017089844,496.7919464111328,1748.7814331054688,107.1525650024414,323.14137268066406,142.24935913085938,283.7196044921875,267.2480163574219,7211.968017578125,236,water,0
49.42533493041992,74.03500366210938,57.131954193115234,93.04486083984375,520.3443603515625,1675.5186767578125,127.85249328613281,308.43006896972656,145.23361206054688,243.821533203125,370.2042236328125,6529.059814453125,236,water,0
46.95406723022461,71.40965270996094,55.615177154541016,95.31424713134766,469.953125,1676.2513427734375,124.80838394165039,317.05393981933594,137.27560424804688,238.28013610839844,310.51153564453125,6770.50634765625,236,water,0
13.591967582702637,21.52790927886963,28.313180923461914,61.273441314697266,185.133056640625,567.7861633300781,140.02891540527344,316.54664611816406,133.29660034179688,176.77061462402344,349.9415588378906,6456.911376953125,236,beer,0
13.591967582702637,22.052980422973633,26.29081153869629,49.926509857177734,177.46481323242188,410.27130126953125,233.78741455078125,411.40919494628906,243.7139434814453,308.10174560546875,1192.2109375,7396.267333984375,236,beer,0
14.827600479125977,21.002838134765625,24.268442153930664,45.38773727416992,165.41473388671875,380.23358154296875,119.93781661987305,297.269775390625,146.72573852539062,240.49668884277344,303.9398498535156,6181.176513671875,236,beer,0
14.827600479125977,22.052980422973633,25.279626846313477,48.79181671142578,179.10801696777344,430.7848815917969,130.28778076171875,307.4154968261719,138.27035522460938,215.00625610351562,301.7492980957031,6351.189208984375,236,beer,0
14.827600479125977,22.052980422973633,25.279626846313477,46.522430419921875,183.48986053466797,453.49632263183594,120.54663848876953,299.2989196777344,127.3281021118164,201.7069091796875,290.2488708496094,6238.323486328125,236,beer,0
14.827600479125977,21.002838134765625,24.268442153930664,45.38773727416992,175.27389526367188,421.2607116699219,133.94070434570312,333.287109375,153.19161987304688,258.2291564941406,309.9638977050781,6991.951416015625,236,beer,0
16.063234329223633,22.052980422973633,25.279626846313477,51.06120300292969,189.514892578125,436.6459045410156,104.71727752685547,242.99014282226562,137.27560424804688,226.0890655517578,485.20849609375,5062.521484375,236,beer,0
13.591967582702637,22.052980422973633,26.29081153869629,54.46528244018555,177.46481323242188,429.3196105957031,135.76717376708984,321.6195068359375,142.24935913085938,215.00625610351562,322.011962890625,6839.797119140625,236,beer,0
7.413800239562988,11.55156135559082,14.156590461730957,38.57957458496094,63.53678894042969,414.6670684814453,94.97613525390625,269.36903381347656,109.91996002197266,198.38206481933594,132.5287322998047,5754.716064453125,236,red wine,0
7.413800239562988,11.55156135559082,15.167776107788086,29.50202751159668,64.63224792480469,206.6009063720703,193.60520935058594,322.6340789794922,192.98165893554688,242.15911865234375,1024.6332397460938,5761.145263671875,236,red wine,0
