water,122,mug,0,no-file,0,0,0,0,0,0,8.523499488830566,2.0291452407836914,7.958006381988525,14.407636642456055,5.476393699645996,314.3092346191406,0,0,0,0,0,0,43.835140228271484,18.26230812072754,44.76378631591797,77.57958221435547,79.9553451538086,1678.697021484375
water,122,mug,0,no-file,0,0,0,0,0,0,12.176427841186523,33.48089599609375,12.931760787963867,22.16559410095215,153.33901977539062,471.4638366699219,0,0,0,0,0,0,42.617496490478516,18.26230812072754,44.76378631591797,77.57958221435547,81.05062866210938,1657.266845703125
water,122,mug,0,no-file,0,0,0,0,0,0,12.176427841186523,33.48089599609375,12.931760787963867,22.16559410095215,148.95791625976562,467.17779541015625,0,0,0,0,0,0,42.617496490478516,19.276880264282227,43.76903533935547,77.57958221435547,81.05062866210938,1645.83740234375
water,122,mug,0,no-file,0,0,0,0,0,0,12.176427841186523,35.510040283203125,12.931760787963867,22.16559410095215,147.8626251220703,468.6064758300781,0,0,0,0,0,0,42.617496490478516,18.26230812072754,44.76378631591797,77.57958221435547,79.9553451538086,1642.97998046875
water,122,mug,0,no-file,0,0,0,0,0,0,12.176427841186523,32.46632385253906,12.931760787963867,22.16559410095215,147.8626251220703,465.7491149902344,0,0,0,0,0,0,42.617496490478516,11.160299301147461,43.76903533935547,77.57958221435547,48.192264556884766,1637.2652587890625
water,122,mug,64,no-file,0,0,0,0,0,0,12.176427841186523,33.48089599609375,12.931760787963867,23.273874282836914,148.95791625976562,472.89251708984375,0,0,0,0,0,0,42.617496490478516,13.189444541931152,44.76378631591797,77.57958221435547,60.24032974243164,1641.5513916015625
water,122,mug,64,no-file,0,0,0,0,0,0,12.176427841186523,36.52461624145508,12.931760787963867,23.273874282836914,165.3870849609375,472.89251708984375,0,0,0,0,0,0,42.617496490478516,17.24773406982422,44.76378631591797,77.57958221435547,74.47895812988281,1641.5513916015625
water,122,mug,64,no-file,0,0,0,0,0,0,12.176427841186523,32.46632385253906,12.931760787963867,22.16559410095215,147.8626251220703,472.89251708984375,0,0,0,0,0,0,42.617496490478516,12.174871444702148,44.76378631591797,77.57958221435547,49.28754425048828,1645.83740234375
water,122,mug,64,no-file,0,0,0,0,0,0,12.176427841186523,36.52461624145508,12.931760787963867,23.273874282836914,164.29180908203125,472.89251708984375,0,0,0,0,0,0,42.617496490478516,11.160299301147461,44.76378631591797,78.68785858154297,50.3828239440918,1648.6947021484375
water,122,mug,64,no-file,0,0,0,0,0,0,12.176427841186523,36.52461624145508,12.931760787963867,23.273874282836914,166.4823760986328,474.3211975097656,0,0,0,0,0,0,42.617496490478516,12.174871444702148,43.76903533935547,77.57958221435547,51.47809982299805,1638.6939697265625
