water,38,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,21.005767822265625,27.30368995666504,25.279626846313477,32.90610885620117,156.6510467529297,370.7094421386719,0.0,0.0,0.0,0.0,0.0,0.0,54.36787033081055,76.66036224365234,74.82769012451172,100.98770904541016,515.9625244140625,1207.369873046875
water,38,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,21.005767822265625,28.353832244873047,25.279626846313477,32.90610885620117,156.6510467529297,369.2441711425781,0.0,0.0,0.0,0.0,0.0,0.0,54.36787033081055,75.61022186279297,74.82769012451172,102.12240600585938,513.7716064453125,1208.8350830078125
water,38,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,21.005767822265625,27.30368995666504,25.279626846313477,32.90610885620117,156.6510467529297,364.8484191894531,0.0,0.0,0.0,0.0,0.0,0.0,54.36787033081055,74.56007385253906,74.82769012451172,100.98770904541016,511.5806884765625,1192.71728515625
water,38,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,21.005767822265625,28.353832244873047,25.279626846313477,32.90610885620117,156.6510467529297,367.7789306640625,0.0,0.0,0.0,0.0,0.0,0.0,54.36787033081055,74.56007385253906,74.82769012451172,102.12240600585938,511.5806884765625,1207.369873046875
water,38,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,21.005767822265625,28.353832244873047,25.279626846313477,32.90610885620117,156.6510467529297,370.7094421386719,0.0,0.0,0.0,0.0,0.0,0.0,54.36787033081055,77.71050262451172,74.82769012451172,102.12240600585938,513.7716064453125,1208.8350830078125
water,79,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,21.005767822265625,31.504257202148438,25.279626846313477,35.17549514770508,179.65574645996094,506.9781188964844,0.0,0.0,0.0,0.0,0.0,0.0,65.48857116699219,96.6130599975586,83.92835998535156,115.73872375488281,599.2176513671875,1685.0428466796875
water,79,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,21.005767822265625,31.504257202148438,25.279626846313477,35.17549514770508,179.65574645996094,506.9781188964844,0.0,0.0,0.0,0.0,0.0,0.0,65.48857116699219,98.71334075927734,84.93954467773438,115.73872375488281,603.5994873046875,1687.973388671875
water,79,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,21.005767822265625,32.55440139770508,25.279626846313477,35.17549514770508,178.56028747558594,506.9781188964844,0.0,0.0,0.0,0.0,0.0,0.0,65.48857116699219,98.71334075927734,83.92835998535156,115.73872375488281,610.1722412109375,1671.8555908203125
water,79,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,21.005767822265625,32.55440139770508,25.279626846313477,35.17549514770508,178.56028747558594,506.9781188964844,0.0,0.0,0.0,0.0,0.0,0.0,65.48857116699219,97.66320037841797,83.92835998535156,115.73872375488281,595.9312744140625,1667.4598388671875
water,79,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,21.005767822265625,32.55440139770508,25.279626846313477,35.17549514770508,178.56028747558594,505.5128479003906,0.0,0.0,0.0,0.0,0.0,0.0,65.48857116699219,100.81362915039062,83.92835998535156,115.73872375488281,591.5493774414062,1667.4598388671875
water,119,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,21.005767822265625,29.403974533081055,24.268442153930664,34.040802001953125,161.03289794921875,402.9450378417969,0.0,0.0,0.0,0.0,0.0,0.0,55.60350036621094,82.96121215820312,70.78295135498047,99.85301971435547,533.4899291992188,1318.729248046875
water,119,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,21.005767822265625,30.454116821289062,24.268442153930664,32.90610885620117,162.12835693359375,402.9450378417969,0.0,0.0,0.0,0.0,0.0,0.0,55.60350036621094,80.86093139648438,70.78295135498047,100.98770904541016,533.4899291992188,1315.7987060546875
water,119,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,21.005767822265625,30.454116821289062,24.268442153930664,34.040802001953125,162.12835693359375,401.4797668457031,0.0,0.0,0.0,0.0,0.0,0.0,55.60350036621094,79.81078338623047,70.78295135498047,99.85301971435547,532.3944702148438,1309.9376220703125
water,119,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,21.005767822265625,30.454116821289062,24.268442153930664,32.90610885620117,162.12835693359375,401.4797668457031,0.0,0.0,0.0,0.0,0.0,0.0,55.60350036621094,80.86093139648438,70.78295135498047,99.85301971435547,531.2990112304688,1305.5418701171875
water,119,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,21.005767822265625,30.454116821289062,24.268442153930664,34.040802001953125,162.12835693359375,402.9450378417969,0.0,0.0,0.0,0.0,0.0,0.0,55.60350036621094,80.86093139648438,70.78295135498047,99.85301971435547,529.1080932617188,1305.5418701171875
water,159,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,17.29886817932129,25.203407287597656,20.22370147705078,29.50202751159668,150.07827758789062,386.8272399902344,0.0,0.0,0.0,0.0,0.0,0.0,50.66096878051758,73.50993347167969,64.7158432006836,94.17955017089844,497.3396911621094,1273.3062744140625
water,159,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,17.29886817932129,25.203407287597656,20.22370147705078,29.50202751159668,148.98281860351562,385.3619689941406,0.0,0.0,0.0,0.0,0.0,0.0,50.66096878051758,75.61022186279297,64.7158432006836,95.31424713134766,496.24420166015625,1273.3062744140625
water,159,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,17.29886817932129,26.25354766845703,20.22370147705078,30.636720657348633,148.98281860351562,385.3619689941406,0.0,0.0,0.0,0.0,0.0,0.0,50.66096878051758,72.45979309082031,64.7158432006836,95.31424713134766,500.6260681152344,1270.3758544921875
water,159,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,17.29886817932129,25.203407287597656,20.22370147705078,30.636720657348633,148.98281860351562,385.3619689941406,0.0,0.0,0.0,0.0,0.0,0.0,50.66096878051758,72.45979309082031,64.7158432006836,94.17955017089844,507.1988220214844,1264.5147705078125
water,159,glass,0,no pic,0.0,0.0,0.0,0.0,0.0,0.0,17.29886817932129,25.203407287597656,20.22370147705078,29.50202751159668,148.98281860351562,385.3619689941406,0.0,0.0,0.0,0.0,0.0,0.0,50.66096878051758,73.50993347167969,64.7158432006836,94.17955017089844,499.5306091308594,1263.049560546875
