water,126,mug,0,no-file,0,0,0,0,0,0,3.706900119781494,2.1002838611602783,5.055925369262695,7.942853927612305,3.2863855361938477,171.43479919433594,0,0,0,0,0,0,32.126468658447266,21.002838134765625,40.44740295410156,69.21629333496094,98.59156799316406,1450.6021728515625
water,126,mug,0,no-file,0,0,0,0,0,0,8.649434089660645,22.052980422973633,11.123035430908203,19.28978729248047,111.73710632324219,417.5975646972656,0,0,0,0,0,0,32.126468658447266,19.952695846557617,40.44740295410156,69.21629333496094,98.59156799316406,1484.302978515625
water,126,mug,0,no-file,0,0,0,0,0,0,8.649434089660645,22.052980422973633,11.123035430908203,19.28978729248047,113.92803192138672,410.27130126953125,0,0,0,0,0,0,32.126468658447266,21.002838134765625,40.44740295410156,69.21629333496094,100.7824935913086,1454.9979248046875
water,126,mug,0,no-file,0,0,0,0,0,0,8.649434089660645,24.15326499938965,11.123035430908203,19.28978729248047,109.54618835449219,411.736572265625,0,0,0,0,0,0,32.126468658447266,21.002838134765625,40.44740295410156,70.35099029541016,100.7824935913086,1463.7894287109375
water,126,mug,0,no-file,0,0,0,0,0,0,8.649434089660645,22.052980422973633,12.134221076965332,20.424480438232422,109.54618835449219,414.6670837402344,0,0,0,0,0,0,32.126468658447266,19.952695846557617,41.458587646484375,71.48567962646484,99.68702697753906,1463.7894287109375
water,126,mug,64,no-file,0,0,0,0,0,0,9.885066986083984,23.10312271118164,12.134221076965332,20.424480438232422,107.35526275634766,421.99334716796875,0,0,0,0,0,0,33.36210250854492,19.952695846557617,41.458587646484375,70.35099029541016,93.1142578125,1482.8377685546875
water,126,mug,64,no-file,0,0,0,0,0,0,9.885066986083984,26.25354766845703,12.134221076965332,20.424480438232422,109.54618835449219,411.736572265625,0,0,0,0,0,0,32.126468658447266,19.952695846557617,40.44740295410156,69.21629333496094,96.40064239501953,1422.7623291015625
water,126,mug,64,no-file,0,0,0,0,0,0,9.885066986083984,24.15326499938965,12.134221076965332,20.424480438232422,110.64164733886719,411.736572265625,0,0,0,0,0,0,32.126468658447266,19.952695846557617,40.44740295410156,69.21629333496094,97.49610137939453,1427.1580810546875
water,126,mug,64,no-file,0,0,0,0,0,0,9.885066986083984,23.10312271118164,12.134221076965332,20.424480438232422,107.35526275634766,411.736572265625,0,0,0,0,0,0,32.126468658447266,18.902555465698242,41.458587646484375,69.21629333496094,94.209716796875,1449.1368408203125
water,126,mug,64,no-file,0,0,0,0,0,0,9.885066986083984,22.052980422973633,12.134221076965332,20.424480438232422,110.64164733886719,414.6670837402344,0,0,0,0,0,0,32.126468658447266,19.952695846557617,41.458587646484375,69.21629333496094,96.40064239501953,1444.7410888671875
