mineral water,126,wide glass,0,1.jpg,66.97035217285156,5.0728631019592285,21.884517669677734,29.923551559448242,74.47895812988281,367.1703186035156,13.591967582702637,10.501419067382812,15.167776107788086,21.559173583984375,174.17843627929688,350.19586181640625,66.97035217285156,16.23316192626953,21.884517669677734,32.14011001586914,216.8651885986328,407.1733093261719,46.95406723022461,17.852413177490234,55.615177154541016,82.8326187133789,200.46951293945312,1337.7774658203125
mineral water,126,wide glass,0,1.jpg,20.699928283691406,50.72863006591797,8.952756881713867,16.624195098876953,664.8341674804688,232.8745574951172,13.591967582702637,32.55440139770508,16.1789608001709,23.828561782836914,188.41943359375,376.5704345703125,69.4056396484375,14.20401668548584,22.879268646240234,33.248390197753906,190.57850646972656,414.31671142578125,45.71843338012695,16.802270889282227,55.615177154541016,82.8326187133789,201.5649871826172,1327.520751953125
mineral water,126,wide glass,0,1.jpg,20.699928283691406,50.72863006591797,8.952756881713867,16.624195098876953,658.2625122070312,234.30323791503906,12.35633373260498,32.55440139770508,16.1789608001709,23.828561782836914,192.80128479003906,370.7094421386719,69.4056396484375,14.20401668548584,22.879268646240234,33.248390197753906,190.57850646972656,418.60272216796875,45.71843338012695,18.902555465698242,55.615177154541016,81.69792175292969,201.5649871826172,1321.65966796875
mineral water,126,wide glass,0,1.jpg,20.699928283691406,48.699485778808594,8.952756881713867,16.624195098876953,651.6908569335938,231.4458770751953,12.35633373260498,31.504257202148438,16.1789608001709,23.828561782836914,190.61036682128906,370.7094421386719,68.18799591064453,15.218589782714844,22.879268646240234,32.14011001586914,188.387939453125,410.0306701660156,45.71843338012695,17.852413177490234,55.615177154541016,81.69792175292969,197.18313598632812,1315.7987060546875
mineral water,126,wide glass,0,1.jpg,20.699928283691406,51.743202209472656,8.952756881713867,16.624195098876953,653.8814086914062,235.73191833496094,13.591967582702637,32.55440139770508,16.1789608001709,23.828561782836914,192.80128479003906,373.63995361328125,69.4056396484375,14.20401668548584,22.879268646240234,32.14011001586914,188.387939453125,407.1733093261719,45.71843338012695,17.852413177490234,55.615177154541016,81.69792175292969,196.08767700195312,1309.9376220703125
mineral water,126,wide glass,64,2.jpg,66.97035217285156,15.218589782714844,21.884517669677734,31.031831741333008,209.1982421875,385.7431335449219,14.827600479125977,11.55156135559082,15.167776107788086,21.559173583984375,175.27389526367188,351.6611328125,65.7527084350586,17.24773406982422,21.884517669677734,32.14011001586914,223.43685913085938,410.0306701660156,46.95406723022461,18.902555465698242,56.62636184692383,82.8326187133789,187.323974609375,1337.7774658203125
mineral water,126,wide glass,64,2.jpg,20.699928283691406,50.72863006591797,8.952756881713867,16.624195098876953,656.0719604492188,242.87530517578125,14.827600479125977,31.504257202148438,16.1789608001709,24.963254928588867,190.61036682128906,392.6882629394531,64.53506469726562,15.218589782714844,21.884517669677734,31.031831741333008,188.387939453125,401.4585876464844,46.95406723022461,17.852413177490234,55.615177154541016,82.8326187133789,185.133056640625,1324.5902099609375
mineral water,126,wide glass,64,2.jpg,19.482284545898438,51.743202209472656,8.952756881713867,16.624195098876953,662.6436157226562,248.59002685546875,13.591967582702637,32.55440139770508,16.1789608001709,23.828561782836914,194.99220275878906,386.8272399902344,65.7527084350586,15.218589782714844,21.884517669677734,32.14011001586914,189.48321533203125,405.74462890625,46.95406723022461,17.852413177490234,56.62636184692383,82.8326187133789,186.228515625,1334.8470458984375
mineral water,126,wide glass,64,2.jpg,20.699928283691406,49.71405792236328,8.952756881713867,16.624195098876953,656.0719604492188,241.44662475585938,13.591967582702637,31.504257202148438,16.1789608001709,23.828561782836914,187.323974609375,389.75775146484375,65.7527084350586,15.218589782714844,21.884517669677734,32.14011001586914,189.48321533203125,408.60198974609375,46.95406723022461,18.902555465698242,56.62636184692383,82.8326187133789,186.228515625,1342.1732177734375
mineral water,126,wide glass,64,2.jpg,20.699928283691406,49.71405792236328,9.947507858276367,16.624195098876953,651.6908569335938,244.30398559570312,13.591967582702637,31.504257202148438,16.1789608001709,23.828561782836914,186.228515625,391.2229919433594,65.7527084350586,16.23316192626953,21.884517669677734,31.031831741333008,189.48321533203125,398.6012268066406,46.95406723022461,17.852413177490234,55.615177154541016,81.69792175292969,181.84666442871094,1311.4029541015625
mineral water,126,wide glass,128,3.jpg,68.18799591064453,17.24773406982422,22.879268646240234,31.031831741333008,228.9132537841797,401.4585876464844,16.063234329223633,12.601703643798828,16.1789608001709,22.69386863708496,176.36935424804688,373.63995361328125,64.53506469726562,18.26230812072754,21.884517669677734,32.14011001586914,220.15103149414062,415.7453918457031,49.42533493041992,17.852413177490234,56.62636184692383,82.8326187133789,178.56028747558594,1346.569091796875
mineral water,126,wide glass,128,3.jpg,20.699928283691406,51.743202209472656,9.947507858276367,16.624195098876953,670.3106079101562,254.3047332763672,14.827600479125977,35.70482635498047,17.19014549255371,23.828561782836914,188.41943359375,398.54925537109375,63.31742477416992,16.23316192626953,21.884517669677734,31.031831741333008,190.57850646972656,408.60198974609375,48.189701080322266,18.902555465698242,56.62636184692383,81.69792175292969,175.27389526367188,1331.91650390625
mineral water,126,wide glass,128,3.jpg,20.699928283691406,50.72863006591797,9.947507858276367,16.624195098876953,661.54833984375,252.8760528564453,14.827600479125977,33.60454177856445,17.19014549255371,24.963254928588867,188.41943359375,404.4102783203125,63.31742477416992,16.23316192626953,21.884517669677734,31.031831741333008,189.48321533203125,408.60198974609375,48.189701080322266,19.952695846557617,56.62636184692383,82.8326187133789,174.17843627929688,1336.312255859375
