2.179580535888671875e+02,4.768491210937500000e+02,2.417244415283203125e+02,3.335921936035156250e+02,4.249681396484375000e+02,8.026314453125000000e+03
2.179580535888671875e+02,4.626451110839843750e+02,2.417244415283203125e+02,3.335921936035156250e+02,4.238728637695312500e+02,7.990597656250000000e+03
2.167404174804687500e+02,4.809074096679687500e+02,2.417244415283203125e+02,3.324839172363281250e+02,4.216823120117187500e+02,7.960595214843750000e+03
2.167404174804687500e+02,4.596014099121093750e+02,2.417244415283203125e+02,3.324839172363281250e+02,4.216823120117187500e+02,7.934878906250000000e+03
2.155227661132812500e+02,4.596014099121093750e+02,2.417244415283203125e+02,3.324839172363281250e+02,4.205870361328125000e+02,7.914877441406250000e+03
2.155227661132812500e+02,4.677179870605468750e+02,2.407296905517578125e+02,3.324839172363281250e+02,4.194917602539062500e+02,7.897733398437500000e+03
2.155227661132812500e+02,4.697471313476562500e+02,2.417244415283203125e+02,3.324839172363281250e+02,4.194917602539062500e+02,7.882018066406250000e+03
2.155227661132812500e+02,4.575722656250000000e+02,2.417244415283203125e+02,3.324839172363281250e+02,4.194917602539062500e+02,7.870588378906250000e+03
2.143051300048828125e+02,4.565576782226562500e+02,2.407296905517578125e+02,3.313756408691406250e+02,4.183964843750000000e+02,7.857730468750000000e+03
2.143051300048828125e+02,4.667033996582031250e+02,2.407296905517578125e+02,3.313756408691406250e+02,4.183964843750000000e+02,7.852015625000000000e+03
